track_id,track_name,artists,genre,release_year,release_date,explicit,popularity,duration_ms,playlist_name,danceability,loudness,speechiness,playlist_type
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,dance pop,2012,2012-12-07,False,90,213826,Hit Rewind,0.612,-8.648,0.0434,mixed_pop
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,boy band,2014,2014-11-17,False,89,226600,Hit Rewind,0.672,-7.747,0.0353,mixed_pop
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,canadian contemporary r&b,2015,2015-08-28,True,88,242253,Hit Rewind,0.585,-7.063,0.0515,mixed_pop
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,pop,2017,2017-03-03,False,88,233712,Hit Rewind,0.825,-3.183,0.0802,mixed_pop
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,piano rock,2013,2013-01-01,False,88,257265,Hit Rewind,0.664,-4.972,0.0382,mixed_pop
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,dance pop,2016,2016-11-17,False,89,206693,Hit Rewind,0.853,-4.961,0.0406,mixed_pop
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,pop,2016,2016-10-28,False,88,211466,Hit Rewind,0.358,-7.398,0.059,mixed_pop
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,dance pop,2013,2013-01-01,False,88,247426,Hit Rewind,0.532,-5.697,0.0523,mixed_pop
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,canadian contemporary r&b,2018,2018-03-30,False,88,228373,Hit Rewind,0.461,-4.954,0.0356,mixed_pop
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,modern rock,2017,2017-06-23,False,88,187146,Hit Rewind,0.605,-4.833,0.0438,mixed_pop
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,canadian pop,2017,2017-04-20,False,88,199440,Hit Rewind,0.866,-4.063,0.0554,mixed_pop
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,modern rock,2015,2015-05-15,False,87,202333,Hit Rewind,0.734,-5.677,0.141,mixed_pop
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,permanent wave,2014,2014-05-19,False,87,267866,Hit Rewind,0.545,-6.474,0.0279,mixed_pop
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,canadian hip hop,2017,2017-03-18,True,87,298940,Hit Rewind,0.809,-11.377,0.0396,mixed_pop
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,neo soul,2013,2013-08-30,False,87,269560,Hit Rewind,0.422,-7.064,0.0322,mixed_pop
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,canadian pop,2017,2017-04-20,False,87,187973,Hit Rewind,0.444,-4.078,0.341,mixed_pop
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,pop,2014,2014-06-21,False,87,258986,Hit Rewind,0.614,-10.48,0.0476,mixed_pop
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,pop,2014,2014-05-26,False,86,239316,Hit Rewind,0.677,-5.795,0.0361,mixed_pop
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,hip hop,2016,2016-09-16,True,86,243836,Hit Rewind,0.841,-3.37,0.0484,mixed_pop
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,dance pop,2010,2010-10-05,False,86,220734,Hit Rewind,0.635,-5.379,0.0422,mixed_pop
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,conscious hip hop,2017,2017-04-14,True,86,177000,Hit Rewind,0.908,-6.638,0.102,mixed_pop
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,pop,2017,2017-11-10,False,86,211853,Hit Rewind,0.766,-6.471,0.123,mixed_pop
4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,pop,2014,2014-09-02,False,86,189960,Hit Rewind,0.742,-5.522,0.0303,mixed_pop
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,pop,2016,2016-07-29,False,86,244960,Hit Rewind,0.748,-5.599,0.0338,mixed_pop
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,barbadian pop,2016,2016-01-28,True,86,224000,Hit Rewind,0.509,-4.83,0.0471,mixed_pop
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,hip hop,2017,2017-07-14,True,86,233901,Hit Rewind,0.726,-5.043,0.123,mixed_pop
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,conscious hip hop,2018,2018-02-09,True,86,232186,Hit Rewind,0.698,-4.946,0.0597,mixed_pop
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,canadian pop,2015,2015-11-13,False,86,233720,Hit Rewind,0.609,-9.828,0.438,mixed_pop
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,chicago rap,2018,2018-12-10,True,86,165819,Hit Rewind,0.671,-7.226,0.307,mixed_pop
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,pop,2014,2014-05-26,False,86,172723,Hit Rewind,0.418,-6.444,0.0414,mixed_pop
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,indietronica,2011,2011-05-23,False,86,239600,Hit Rewind,0.733,-5.849,0.0292,mixed_pop
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,edm,2016,2016-08-05,False,85,205946,Hit Rewind,0.649,-5.371,0.0349,mixed_pop
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,canadian contemporary r&b,2015,2015-08-28,False,85,213520,Hit Rewind,0.705,-5.526,0.0425,mixed_pop
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,lgbtq+ hip hop,2012,2012-07-10,True,85,234093,Hit Rewind,0.913,-4.892,0.226,mixed_pop
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,permanent wave,2011,2011-10-24,False,85,278719,Hit Rewind,0.449,-6.761,0.0268,mixed_pop
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,pop soul,2015,2015-01-12,True,85,269666,Hit Rewind,0.856,-7.223,0.0824,mixed_pop
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,chicago rap,2018,2018-12-10,True,85,239835,Hit Rewind,0.511,-7.23,0.2,mixed_pop
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,detroit hip hop,2010,2010-06-18,True,85,263373,Hit Rewind,0.749,-5.034,0.227,mixed_pop
43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,art pop,2019,2019-03-29,False,85,196077,Hit Rewind,0.367,-14.084,0.0972,mixed_pop
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,dance pop,2010,2010-12-01,False,85,216773,Hit Rewind,0.673,-4.44,0.0431,mixed_pop
0WtDGnWL2KrMCk0mI1Gpwz,Redbone,Childish Gambino,atl hip hop,2016,2016-12-02,True,85,326933,Hit Rewind,0.745,-10.614,0.0983,mixed_pop
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,metropopolis,2013,2013,False,85,192789,Hit Rewind,0.655,-4.852,0.0316,mixed_pop
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,pop,2017,2017-05-12,False,85,340706,Hit Rewind,0.516,-4.63,0.0313,mixed_pop
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,permanent wave,2015,2015-12-04,False,85,258266,Hit Rewind,0.491,-6.487,0.0377,mixed_pop
6VObnIkLVruX4UVyxWhlqm,Skyfall,Adele,british soul,2012,2012-10-04,False,85,286480,Hit Rewind,0.346,-6.864,0.0282,mixed_pop
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,modern rock,2016,2016-06-16,False,85,195920,Hit Rewind,0.732,-9.348,0.0286,mixed_pop
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,pop,2014,2014-08-25,False,85,197266,Hit Rewind,0.628,-5.036,0.0323,mixed_pop
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,dance pop,2016,2016-04-29,False,85,222160,Hit Rewind,0.631,-2.787,0.0332,mixed_pop
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,hip hop,2015,2015,False,85,229525,Hit Rewind,0.689,-7.503,0.0815,mixed_pop
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,dance pop,2010,2010-01-01,False,84,199693,Hit Rewind,0.755,-2.718,0.142,mixed_pop
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,barbadian pop,2010,2010-01-01,False,84,235493,Hit Rewind,0.789,-4.233,0.0429,mixed_pop
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,modern rock,2015,2015-05-15,False,84,214506,Hit Rewind,0.645,-5.355,0.0393,mixed_pop
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,pop,2018,2018-05-31,False,84,197436,Hit Rewind,0.753,-7.621,0.255,mixed_pop
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,danish pop,2016,2016-04-01,False,84,237300,Hit Rewind,0.765,-5.829,0.0514,mixed_pop
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,modern rock,2008,2008-09-23,False,84,203346,Hit Rewind,0.542,-5.653,0.054,mixed_pop
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,boy band,1999,1999-05-18,False,84,213306,Hit Rewind,0.689,-5.83,0.027,mixed_pop
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,art pop,2017,2017-12-22,False,84,200379,Hit Rewind,0.511,-7.65,0.041,mixed_pop
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Swedish House Mafia,edm,2012,2012-09-14,False,84,212862,Hit Rewind,0.612,-3.145,0.0509,mixed_pop
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,dfw rap,2016,2016-12-09,True,84,220293,Hit Rewind,0.63,-4.183,0.0363,mixed_pop
4pAl7FkDMNBsjykPXo91B3,Needed Me,Rihanna,barbadian pop,2016,2016-01-28,True,84,191600,Hit Rewind,0.671,-8.091,0.244,mixed_pop
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason,P!nk,dance pop,2012,2012-09-18,False,84,242733,Hit Rewind,0.778,-7.273,0.0489,mixed_pop
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,dance pop,2011,2011-11-11,False,84,210960,Hit Rewind,0.646,-3.293,0.0976,mixed_pop
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,dance pop,2014,2014-10-31,False,84,222533,Hit Rewind,0.596,-3.556,0.0346,mixed_pop
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,pop,2011,2011-01-01,False,84,188453,Hit Rewind,0.858,-3.87,0.0469,mixed_pop
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,dance pop,2012,2012,False,83,204160,Hit Rewind,0.581,-4.087,0.0981,mixed_pop
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,dance pop,2013,2013-03-15,False,83,484146,Hit Rewind,0.574,-6.664,0.0503,mixed_pop
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,Paloma Faith,british soul,2014,2014-03-10,False,83,232893,Hit Rewind,0.566,-4.528,0.0818,mixed_pop
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,hip hop,2017,2017-08-25,True,83,182706,Hit Rewind,0.732,-6.366,0.231,mixed_pop
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,indie rock,2017,2017-06-16,False,83,163253,Hit Rewind,0.801,-5.115,0.0504,mixed_pop
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,atl hip hop,2017,2017-06-30,True,83,204600,Hit Rewind,0.833,-8.795,0.431,mixed_pop
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,canadian pop,2015,2015-11-13,False,83,200786,Hit Rewind,0.654,-3.669,0.045,mixed_pop
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,pop,2012,2012,False,83,175426,Hit Rewind,0.72,-4.689,0.124,mixed_pop
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris,dance pop,2014,2014-10-31,False,83,227266,Hit Rewind,0.646,-4.123,0.0394,mixed_pop
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,art pop,2013,2013-09-27,False,83,190185,Hit Rewind,0.674,-9.504,0.122,mixed_pop
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull,dance pop,2014,2014-11-21,True,83,229360,Hit Rewind,0.721,-5.797,0.0583,mixed_pop
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,pop,2017,2017-11-09,False,83,247160,Hit Rewind,0.731,-8.418,0.0533,mixed_pop
73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,Adele,british soul,2011,2011-01-24,False,83,242973,Hit Rewind,0.603,-3.882,0.0249,mixed_pop
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,dance pop,2017,2017-06-02,False,83,209320,Hit Rewind,0.762,-6.021,0.0694,mixed_pop
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,dance pop,2012,2012-10-29,False,83,206413,Hit Rewind,0.707,-2.842,0.031,mixed_pop
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,dance pop,2008,2008-03-17,False,83,231400,Hit Rewind,0.918,-5.64,0.0791,mixed_pop
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,pop,2014,2014-09-02,True,83,235493,Hit Rewind,0.748,-7.055,0.0334,mixed_pop
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,2014-03-03,False,83,232720,Hit Rewind,0.647,-4.662,0.183,mixed_pop
2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,folk-pop,2014,2014-06-30,False,82,200733,Hit Rewind,0.717,-8.303,0.0276,mixed_pop
52okn5MNA47tk87PeZJLEL,Let You Down,NF,hip hop,2017,2017-10-06,False,82,212120,Hit Rewind,0.662,-5.68,0.121,mixed_pop
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,dutch edm,2016,2016-07-29,False,82,195706,Hit Rewind,0.501,-5.88,0.0409,mixed_pop
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,pop rap,2012,2012-10-09,False,82,258342,Hit Rewind,0.641,-4.457,0.0786,mixed_pop
3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj,hip pop,2010,2010-11-22,True,82,200013,Hit Rewind,0.723,-4.357,0.203,mixed_pop
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,irish pop,2013,2013-06-17,False,82,305746,Hit Rewind,0.188,-9.733,0.0484,mixed_pop
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,Avicii,dance pop,2011,2011-10-28,False,82,199906,Hit Rewind,0.584,-5.941,0.0343,mixed_pop
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,folk-pop,2014,2014-09-09,False,82,204280,Hit Rewind,0.484,-6.694,0.0379,mixed_pop
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,electro,2013,2013-04-19,False,82,248413,Hit Rewind,0.794,-8.966,0.038,mixed_pop
1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,Adele,british soul,2011,2011-01-24,True,82,228093,Hit Rewind,0.73,-5.114,0.0298,mixed_pop
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,singer-songwriter pop,2023,2023-09-01,False,97,172964,Every Official UK Number 1 Ever,0.628,-8.307,0.0946,uk_no1
2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,Doja Cat,dance pop,2023,2023-08-04,True,100,231750,Every Official UK Number 1 Ever,0.868,-8.603,0.174,uk_no1
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,pop,2023,2023-09-08,True,95,219724,Every Official UK Number 1 Ever,0.511,-5.745,0.0578,uk_no1
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,dance pop,2023,2023-05-25,False,95,176579,Every Official UK Number 1 Ever,0.671,-4.93,0.048,uk_no1
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,art pop,2023,2023-07-13,False,96,222369,Every Official UK Number 1 Ever,0.444,-17.665,0.0307,uk_no1
2FDTHlrBguDzQkp7PVj16Q,Sprinter,Dave,uk hip hop,2023,2023-06-01,True,94,229133,Every Official UK Number 1 Ever,0.916,-8.067,0.241,uk_no1
3W5KHP0Yr56ejVDns9vci3,Wish You The Best,Lewis Capaldi,pop,2023,2023-04-14,False,37,210880,Every Official UK Number 1 Ever,0.678,-3.607,0.0298,uk_no1
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),Calvin Harris,dance pop,2023,2023-03-10,False,87,186496,Every Official UK Number 1 Ever,0.636,-5.289,0.0412,uk_no1
07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,Ed Sheeran,pop,2023,2023-03-24,False,59,194848,Every Official UK Number 1 Ever,0.777,-6.221,0.0645,uk_no1
0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,pop,2023,2023-01-13,False,68,200454,Every Official UK Number 1 Ever,0.707,-4.325,0.0668,uk_no1
4JBiO7wRnE6ueszEUpo347,Pointless,Lewis Capaldi,pop,2022,2022-12-02,False,28,228988,Every Official UK Number 1 Ever,0.325,-3.943,0.0495,uk_no1
5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,RAYE,uk contemporary r&b,2022,2022-10-12,True,28,272373,Every Official UK Number 1 Ever,0.538,-5.355,0.114,uk_no1
6tNRqkD3aFkUgmCRjw54TO,Food Aid,LadBaby,***OOPS!***,2022,2022-12-16,False,33,240746,Every Official UK Number 1 Ever,0.697,-5.858,0.0559,uk_no1
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,pop,2022,2022-10-21,False,92,200690,Every Official UK Number 1 Ever,0.637,-6.571,0.0519,uk_no1
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,pop,2022,2022-09-22,False,86,156943,Every Official UK Number 1 Ever,0.714,-7.375,0.0864,uk_no1
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,big room,2022,2022-08-26,True,92,175238,Every Official UK Number 1 Ever,0.561,-3.673,0.0343,uk_no1
5uSFGgIfHMT3osrAd9n9ym,Forget Me,Lewis Capaldi,pop,2022,2022-09-09,False,34,203472,Every Official UK Number 1 Ever,0.669,-3.518,0.0441,uk_no1
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,house,2022,2022-08-12,False,79,226626,Every Official UK Number 1 Ever,0.736,-7.589,0.048,uk_no1
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,uk dance,2022,2022-05-02,False,80,177524,Every Official UK Number 1 Ever,0.578,-3.929,0.114,uk_no1
75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),Kate Bush,art pop,1985,1985,False,18,298933,Every Official UK Number 1 Ever,0.629,-13.123,0.055,uk_no1
4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,pop,2022,2022-03-31,False,76,167303,Every Official UK Number 1 Ever,0.52,-5.338,0.0557,uk_no1
531KGXtBroSrOX9LVmiIgc,Starlight,Dave,uk hip hop,2022,2022-03-03,True,78,211935,Every Official UK Number 1 Ever,0.954,-9.551,0.288,uk_no1
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,Carolina Gaitán - La Gaita,movie tunes,2021,2021-11-19,False,77,216120,Every Official UK Number 1 Ever,0.577,-8.516,0.0834,uk_no1
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,modern alternative pop,2021,2021-08-13,True,82,168601,Every Official UK Number 1 Ever,0.695,-5.692,0.0493,uk_no1
05N7K5msPbY3AE5h1i1DlF,Sausage Rolls for Everyone,LadBaby,***OOPS!***,2021,2021-12-17,False,0,207026,Every Official UK Number 1 Ever,0.701,-3.681,0.0444,uk_no1
3bH2Eu9A9ymI4UnGHRmoXg,Merry Christmas,Ed Sheeran,pop,2021,2021-12-03,False,61,208546,Every Official UK Number 1 Ever,0.594,-2.018,0.0357,uk_no1
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,british soul,2021,2021-10-14,False,84,224694,Every Official UK Number 1 Ever,0.604,-7.519,0.0282,uk_no1
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John,glam rock,2021,2021-08-13,False,86,202735,Every Official UK Number 1 Ever,0.796,-6.312,0.0317,uk_no1
75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,pop,2021,2021-09-13,False,46,207853,Every Official UK Number 1 Ever,0.788,-2.724,0.0856,uk_no1
6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,pop,2021,2021-06-25,False,17,231041,Every Official UK Number 1 Ever,0.808,-3.712,0.0348,uk_no1
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,pop,2021,2021-05-21,True,87,178146,Every Official UK Number 1 Ever,0.563,-5.044,0.154,uk_no1
3CVb6hkMrlF7eHhXi5B3PZ,Body,Russ Millions,melodic drill,2021,2021-03-25,True,64,183829,Every Official UK Number 1 Ever,0.889,-8.683,0.392,uk_no1
3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),Lil Nas X,lgbtq+ hip hop,2021,2021-03-26,True,9,137875,Every Official UK Number 1 Ever,0.61,-6.682,0.152,uk_no1
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,***OOPS!***,2021,2021-01-21,False,72,116750,Every Official UK Number 1 Ever,0.722,-3.255,0.0475,uk_no1
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,pop,2021,2021-01-08,True,28,242013,Every Official UK Number 1 Ever,0.585,-8.761,0.0601,uk_no1
28xX6K8LnkZve4RiuEB3iK,Sweet Melody,Little Mix,girl group,2020,2020-10-23,False,56,213693,Every Official UK Number 1 Ever,0.448,-4.249,0.057,uk_no1
38p8YDx5gepOiK4SnEfoB4,Last Christmas,Wham!,new romantic,2019,2019-11-08,False,56,264960,Every Official UK Number 1 Ever,0.735,-8.648,0.0277,uk_no1
4B0gtzXvzGDobYKs9XfTIh,Don't Stop Me Eatin',LadBaby,***OOPS!***,2020,2020-12-18,False,0,242267,Every Official UK Number 1 Ever,0.621,-7.097,0.0351,uk_no1
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,dance pop,1994,1994-10-28,False,78,241106,Every Official UK Number 1 Ever,0.336,-7.463,0.0384,uk_no1
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,pop,2020,2020-10-30,True,83,172324,Every Official UK Number 1 Ever,0.737,-4.771,0.0878,uk_no1
02kDW379Yfd5PzW5A6vuGt,Lemonade,Internet Money,pop rap,2020,2020-08-14,True,74,195428,Every Official UK Number 1 Ever,0.799,-6.153,0.079,uk_no1
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),24kGoldn,cali rap,2020,2020-07-24,True,8,140525,Every Official UK Number 1 Ever,0.7,-3.558,0.0369,uk_no1
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,pop,2020,2020-08-07,True,80,187541,Every Official UK Number 1 Ever,0.935,-7.509,0.375,uk_no1
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Joel Corry,dance pop,2020,2020-07-03,False,80,166028,Every Official UK Number 1 Ever,0.734,-3.158,0.0662,uk_no1
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,nz pop,2020,2020-06-11,True,76,171374,Every Official UK Number 1 Ever,0.767,-8.52,0.0803,uk_no1
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),DaBaby,hip hop,2020,2020-04-17,True,79,181733,Every Official UK Number 1 Ever,0.746,-7.956,0.164,uk_no1
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Lady Gaga,art pop,2020,2020-05-22,False,74,182200,Every Official UK Number 1 Ever,0.672,-3.764,0.0397,uk_no1
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,canadian hip hop,2020,2020-04-03,True,74,247058,Every Official UK Number 1 Ever,0.834,-9.75,0.201,uk_no1
4mOhgByssJQ5AdFaliWyEc,Times Like These - BBC Radio 1 Stay Home Live Lounge,Live Lounge Allstars,acoustic cover,2020,2020-04-23,False,51,256000,Every Official UK Number 1 Ever,0.64,-5.097,0.0274,uk_no1
5pdawBUyhdNkWhSoaDZivf,You'll Never Walk Alone,Michael Ball,operatic pop,2020,2020-04-17,False,30,250009,Every Official UK Number 1 Ever,0.265,-12.574,0.0427,uk_no1
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,melodic rap,2019,2019-10-09,True,81,176840,Every Official UK Number 1 Ever,0.77,-5.484,0.0495,uk_no1
73SpzrcaHk0RQPFP73vqVR,No Time To Die,Billie Eilish,art pop,2020,2020-02-13,False,78,242265,Every Official UK Number 1 Ever,0.38,-13.273,0.0358,uk_no1
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,canadian contemporary r&b,2019,2019-11-29,False,18,201573,Every Official UK Number 1 Ever,0.513,-4.075,0.0629,uk_no1
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,pop,2019,2019-11-19,False,75,215106,Every Official UK Number 1 Ever,0.459,-4.858,0.0573,uk_no1
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,detroit hip hop,2020,2020-01-17,True,84,210800,Every Official UK Number 1 Ever,0.808,-5.26,0.342,uk_no1
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,grime,2019,2019-12-13,False,71,216706,Every Official UK Number 1 Ever,0.817,-4.178,0.112,uk_no1
3pqcWAoJ8pw2rCNjFsiJ44,I Love Sausage Rolls,LadBaby,***OOPS!***,2019,2019-12-13,False,0,203617,Every Official UK Number 1 Ever,0.687,-6.694,0.114,uk_no1
5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones And I,australian pop,2019,2019-08-29,False,72,209438,Every Official UK Number 1 Ever,0.824,-6.4,0.0924,uk_no1
3ERZA2UXA1cD5WAELjSpa6,Take Me Back to London (feat. Stormzy),Ed Sheeran,pop,2019,2019-07-12,True,38,189733,Every Official UK Number 1 Ever,0.885,-5.513,0.216,uk_no1
